日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA20,MA60,RSI14,DIF,DEA,MACD
2023-07-07,1543.84,1535.57,1546.96,1530.08,333462,2425629787.35,2.68,2.03,6.78,0.07,1499.8580000000002,1517.2024999999999,1406.2993333333334,52.097762005609276,18.308998712379434,25.462338807025915,-14.306680189292962
2023-07-10,1549.44,1551.03,1559.66,1549.44,232296,2369225456.12,3.6,-0.97,4.19,0.27,1512.978,1519.5295,1410.8348333333333,54.29523237398285,20.54451292447129,24.478773630514993,-7.868521412087404
2023-07-11,1566.97,1567.21,1610.96,1545.06,357876,3009984595.38,3.93,3.68,11.29,1.42,1530.694,1521.91,1415.4351666666666,56.682194616977206,23.352570920560765,24.25353308852415,-1.8019243359267705
2023-07-12,1575.3,1563.44,1583.99,1495.5,169073,3633032091.19,1.53,-1.86,5.28,0.02,1544.44,1523.4805000000001,1419.9315,55.66512479032175,24.985749454014694,24.399976361622258,1.171546184784873
2023-07-13,1552.44,1541.23,1584.9,1531.09,305944,1387388502.21,2.65,3.54,4.78,1.79,1551.6960000000001,1523.6815000000001,1424.2371666666668,52.02375296912114,24.2088295078147,24.36174699086075,-0.3058349660920996
2023-07-14,1554.88,1555.34,1568.61,1535.25,288352,1469284376.12,4.25,-0.41,21.62,0.7,1555.65,1524.798,1428.249,53.52294169082791,24.449831492896692,24.37936389126794,0.14093520325750575
2023-07-17,1583.12,1577.41,1593.31,1543.86,446597,3124384946.75,2.88,1.7,6.43,1.22,1560.926,1527.2565,1433.0025,60.92910612065172,26.120589954224215,24.727609103859194,2.7859617007300415
2023-07-18,1578.01,1575.84,1591.41,1562.18,221609,3524609977.0,4.8,0.89,-10.14,0.67,1562.652,1529.2835,1437.755,66.15509657678328,27.00667604268051,25.18342249162346,3.6465071021141
2023-07-19,1588.75,1572.62,1589.81,1542.75,272898,856537951.59,0.03,-2.76,2.51,1.99,1564.488,1530.8449999999998,1442.4611666666667,70.6437943533976,27.136268550243813,25.573991703347534,3.1245536937925564
2023-07-20,1583.45,1571.28,1598.16,1564.52,149197,1813287701.02,4.63,-0.31,-3.17,0.26,1570.498,1532.3515000000002,1446.9466666666667,78.05166967509024,26.82166132910129,25.823525628498288,1.9962714012060019
2023-07-21,1565.56,1565.31,1571.74,1554.95,163363,4513473782.49,2.65,-0.79,-8.68,1.83,1572.4919999999997,1533.9814999999999,1451.626,73.54397547748168,25.793274915623897,25.817475485923413,-0.048401140599033
2023-07-24,1591.05,1587.55,1620.92,1557.6,221879,2309084942.6,0.12,0.69,-8.56,1.31,1574.52,1536.3575,1456.3038333333332,79.42511346444775,26.467749663861014,25.947530321510932,1.0404386847001632
2023-07-25,1590.81,1590.0,1597.3,1556.9,98763,1830019698.18,3.83,4.22,-3.85,1.4,1577.352,1539.4689999999998,1461.021,77.78944298629332,26.889999114316197,26.136024080071984,1.5079500684884266
2023-07-26,1607.19,1606.07,1612.55,1603.57,449617,2819186426.93,1.11,-0.75,-2.74,1.03,1584.042,1544.3595,1466.2156666666667,78.5198555956678,28.196319918925383,26.548083247842666,3.2964733421654344
2023-07-27,1609.74,1615.78,1624.59,1601.59,212449,726669747.18,1.63,-2.95,-4.07,0.13,1592.9419999999998,1550.5610000000001,1471.712166666667,75.6475027179126,29.6730519462526,27.173076987524652,4.9999499174558935
2023-07-28,1598.42,1607.26,1607.7,1594.66,360146,4225660996.01,2.85,0.46,-8.27,1.48,1601.3319999999999,1557.333,1477.0451666666665,68.81482968614064,29.81222317055449,27.700906224130623,4.222633892847732
2023-07-31,1637.55,1640.55,1671.65,1628.42,431638,698677747.79,4.16,-0.51,11.67,0.76,1611.932,1565.089,1483.0441666666668,72.01873423802084,32.237132555172366,28.608151490338976,7.25796212966678
2023-08-01,1646.21,1642.21,1646.21,1631.25,173057,1027205391.32,1.46,-1.15,13.37,1.72,1622.374,1573.268,1488.8193333333331,73.95244176853367,33.9020372575917,29.66692864378952,8.470217227604358
2023-08-02,1631.15,1635.2,1646.82,1631.15,366387,2050204915.35,3.94,1.45,-0.72,0.85,1628.2,1580.2925,1494.686666666667,81.48495610802114,34.2608994915945,30.58572281335052,7.3503533564879575
2023-08-03,1657.64,1661.36,1662.99,1657.64,345712,4015492516.29,0.36,-5.36,0.03,1.91,1637.316,1588.1129999999998,1500.8505,82.86830357142853,36.23845936733369,31.716270124147158,9.044378486373063
2023-08-04,1673.45,1676.14,1677.47,1654.25,330190,3156494581.64,1.64,-0.33,6.67,1.32,1651.092,1595.1415000000002,1506.7333333333333,82.05727644652245,38.55388708345572,33.08379351600887,10.940187134893705
2023-08-07,1672.7,1675.73,1688.5,1672.7,302939,3952652424.03,4.42,-1.47,-10.03,0.83,1658.128,1601.3765,1512.4991666666667,82.6801020742001,39.89590153815584,34.44621512043827,10.899372835435145
2023-08-08,1670.61,1665.47,1670.61,1627.85,497370,3174208164.44,4.45,-0.08,21.05,0.13,1662.78,1606.2894999999999,1517.8105,79.03921936573468,39.674221677443484,35.49181643183931,8.364810491208345
2023-08-09,1653.5,1648.17,1665.74,1631.93,352341,1653955849.7,3.0,1.17,-26.78,0.98,1665.3740000000003,1610.526,1522.5816666666665,71.8648694761986,37.668356012469985,35.927124347965446,3.4824633290090787
2023-08-10,1644.37,1638.28,1646.81,1624.61,194157,1740805950.27,3.84,-0.36,8.09,1.22,1660.7579999999998,1615.3785,1527.6213333333333,70.29763560500695,34.87859395572468,35.717418269517296,-1.6776486275852278
2023-08-11,1643.53,1649.45,1686.04,1643.53,436173,4137461224.13,2.97,2.77,0.75,1.23,1655.42,1620.084,1532.5058333333332,68.34835190894,33.186460219463015,35.21122665950644,-4.0495328800868435
2023-08-14,1631.98,1640.79,1662.0,1629.78,359624,1253861667.86,4.89,-1.15,-7.28,0.19,1648.432,1623.2530000000002,1537.2781666666667,64.52055577791751,30.7916949250191,34.327320312608975,-7.071250775179749
2023-08-15,1655.23,1660.9,1689.49,1647.61,301983,856371819.11,1.24,1.57,-0.54,1.02,1647.518,1627.5059999999999,1542.0908333333332,65.32163415860951,30.16876832766252,33.49560991561968,-6.653683175914324
2023-08-16,1662.21,1659.27,1668.42,1648.36,371718,2161981894.27,3.34,-1.48,-10.57,1.23,1649.738,1631.8385,1546.5158333333334,62.72753877670467,29.2068883060565,32.63786559370705,-6.861954575301098
2023-08-17,1669.98,1676.73,1696.7,1657.77,459734,3530388179.5,2.28,0.11,-5.42,1.85,1657.4279999999999,1637.1109999999999,1551.0306666666665,69.31976194449074,29.513257083361623,32.01294389163797,-4.999373616552688
2023-08-18,1675.37,1668.9,1720.04,1649.02,203650,2449218273.78,2.26,0.58,-2.88,1.01,1661.318,1642.2904999999998,1555.2793333333334,59.18486360396553,28.792340802522403,31.368823273814858,-5.152964942584909
2023-08-21,1677.8,1675.95,1700.03,1655.67,447953,1561005242.43,4.76,3.15,-1.41,0.64,1668.35,1646.7105,1559.8818333333334,60.562233909341316,28.461795673061488,30.787417753664187,-4.651244161205398
2023-08-22,1689.25,1682.22,1727.63,1663.21,121487,1815847813.38,4.46,-2.87,0.42,1.3,1672.614,1651.3215,1564.3013333333333,64.78802365077362,28.378641561112545,30.305662515153863,-3.8540419080826354
2023-08-23,1683.65,1684.85,1724.28,1669.06,348049,1862346078.47,3.96,-0.32,13.51,1.81,1677.73,1655.2604999999999,1568.657,58.671096345514925,28.199889575270845,29.88450792717726,-3.369236703812831
2023-08-24,1696.18,1689.63,1712.95,1669.49,435359,4842560687.34,2.83,0.71,-17.91,0.83,1680.3100000000002,1658.953,1572.889,55.37664408130727,28.11978600146017,29.531563542033844,-2.8235550811473473
2023-08-25,1694.37,1687.13,1722.1,1670.31,364000,2896867311.48,4.36,1.02,7.69,1.31,1683.9560000000001,1662.9465,1576.7473333333335,54.469186137682314,27.537143190053484,29.132679471637775,-3.191072563168582
2023-08-28,1700.02,1689.64,1714.15,1641.08,483009,4420700519.34,3.78,3.32,11.97,1.35,1686.6940000000002,1665.4009999999998,1580.8428333333334,60.08848818766174,26.967070979520713,28.699557773214366,-3.4649735873873055
2023-08-29,1713.4,1722.35,1742.71,1700.49,176147,4711471682.61,0.58,3.11,3.58,0.6,1694.72,1669.408,1585.1508333333334,77.4334319526626,28.82246088888087,28.724138396347666,0.19664498506640626
2023-08-30,1727.4,1730.79,1771.56,1727.4,365454,4739663988.2,1.61,0.98,-12.43,0.99,1703.908,1674.1875,1589.1678333333334,84.5831775700934,30.620929212295323,29.1034965595372,3.0348653055162487
2023-08-31,1750.73,1756.68,1758.11,1750.73,188424,2364667587.62,1.13,-0.29,-0.15,0.87,1717.318,1678.9535,1593.6273333333334,86.11167239172892,33.74632827807841,30.03206290324544,7.4285307496659385
2023-09-01,1793.01,1783.04,1793.01,1757.76,254300,2929370974.58,1.44,0.32,-7.71,0.09,1736.5,1684.2985,1598.8808333333334,92.80255160377925,37.9132212409786,31.608294570792072,12.609853340373057
2023-09-04,1794.57,1796.56,1803.66,1784.9,134330,2300532873.91,1.13,-1.63,7.38,1.71,1757.884,1690.3400000000001,1603.7486666666666,92.50532648201526,41.824339986943414,33.65150365402234,16.345672665842145
2023-09-05,1830.3,1820.05,1830.83,1806.44,493808,1024607931.41,3.62,-4.12,-1.76,1.38,1777.4239999999998,1698.0690000000002,1608.7561666666668,94.30665784832455,46.28582230942948,36.17836738510377,20.214909848651416
2023-09-06,1835.01,1832.36,1855.17,1831.91,414991,2057325173.8,4.08,0.64,7.69,1.25,1797.7379999999998,1707.2785,1613.7616666666668,94.14033694480689,50.23580621098472,38.98985515027996,22.491902121409524
2023-09-07,1845.55,1837.91,1867.55,1820.29,223949,2230407331.77,3.92,-0.4,-6.47,1.15,1813.984,1717.2600000000002,1618.7733333333333,98.56330095971497,53.20077016563914,41.832038153351796,22.73746402457469
2023-09-08,1840.87,1839.23,1840.87,1818.76,141819,2349291754.68,3.79,3.25,12.45,1.23,1825.2220000000002,1726.7490000000003,1623.8770000000002,98.51438079391491,55.022770185204536,44.47018455972234,21.10517125096439
2023-09-11,1823.04,1829.25,1868.7,1818.95,435676,3582286936.69,4.28,0.57,-8.18,0.21,1831.7599999999998,1736.172,1628.8938333333333,92.74376417233559,55.02709760583025,46.58156716894392,16.89106087377266
2023-09-12,1811.46,1813.41,1845.33,1807.57,219533,2875281309.18,4.65,-4.74,-10.06,0.43,1830.432,1743.7975,1633.5289999999998,84.70842332613395,53.1398088601004,47.89321550717521,10.493186705850377
2023-09-13,1842.81,1839.44,1842.81,1825.41,460309,1964969695.12,0.02,1.48,5.95,1.53,1831.848,1752.806,1638.4965,86.28239283119402,53.13204920051021,48.940982245842214,8.382133909335991
2023-09-14,1842.39,1836.56,1854.36,1797.05,119469,1332294262.56,0.32,0.61,11.45,1.97,1831.578,1760.7975,1643.4199999999998,86.12386984480005,52.290732667207294,49.61093233011523,5.359600674184122
2023-09-15,1823.45,1834.44,1853.01,1790.63,423146,2130748412.59,2.88,0.04,-4.57,0.13,1830.6200000000001,1769.0745000000002,1648.4488333333331,85.07072272815347,50.86655894262867,49.86205765261793,2.0090025800214875
2023-09-18,1854.59,1845.6,1876.4,1834.18,203099,4934815180.36,2.05,3.2,-13.77,1.4,1833.89,1777.557,1653.5416666666667,83.33062902266215,50.061333842828844,49.901912890660114,0.31884190433746085
2023-09-19,1783.92,1799.52,1829.59,1765.48,101379,4142044411.64,2.51,-1.67,-30.38,0.32,1831.1119999999999,1783.4219999999998,1658.0708333333334,65.4428616366333,45.1840625100192,48.95834281453193,-7.548560609025458
2023-09-20,1800.98,1801.76,1810.44,1733.8,121277,2749363485.42,1.83,-3.95,-8.17,0.86,1823.5759999999998,1789.2675,1662.9625,61.333467417538216,41.02660989872925,47.3719962313714,-12.6907726652843
2023-09-21,1801.57,1802.71,1824.27,1778.84,362549,1045733716.72,1.11,2.36,-7.63,1.57,1816.806,1794.9215,1668.1451666666665,55.66956822505335,37.377590218673504,45.37311502883182,-15.99104962031663
2023-09-22,1810.12,1801.27,1811.71,1793.02,160337,2445613201.43,1.54,-0.43,1.93,0.97,1810.1719999999998,1800.6285,1673.636,51.45919821550283,33.977844426963884,43.09406090845823,-18.232432962988696
2023-09-25,1793.32,1789.57,1793.32,1784.75,386365,3720636292.88,4.62,1.63,-12.02,0.12,1798.966,1805.625,1678.7050000000002,39.81283422459891,29.993680693550687,40.47398486547672,-20.960608343852073
2023-09-26,1782.92,1780.46,1791.0,1751.05,90140,4726618831.31,3.91,-0.19,-1.38,0.31,1795.154,1808.5305,1683.7355,32.27459016393446,25.803652917303225,37.53991847584203,-23.472531117077608
2023-09-27,1805.04,1793.79,1837.06,1774.75,292227,1953431447.67,3.61,2.21,-5.21,1.45,1793.56,1811.6805,1688.7201666666667,35.692048255285954,23.290170723179926,34.68996892530961,-22.79959640425936
2023-09-28,1814.54,1812.16,1840.0,1807.61,493896,1115189445.74,2.02,-0.06,-12.68,0.6,1795.45,1814.4544999999998,1693.8403333333333,42.09542720317702,22.52091634632393,32.25615840951247,-19.470484126377087
2023-09-29,1818.37,1819.53,1821.16,1818.37,236167,809944996.95,3.65,-2.07,-0.74,0.82,1799.102,1816.2789999999998,1698.5729999999999,47.11777962282053,22.249495779313065,30.254825883472595,-16.01066020831906
2023-10-02,1812.96,1819.28,1861.52,1788.55,175646,727012308.63,0.66,2.2,6.56,0.36,1805.0439999999999,1817.4150000000002,1703.0438333333334,51.91792458994965,21.763345810523333,28.556529868882745,-13.586368116718823
2023-10-03,1826.38,1817.86,1826.38,1783.46,158456,1882994739.3,0.62,-1.26,-12.27,1.37,1812.524,1817.3055,1707.2213333333334,41.59788194985198,21.021167392690813,27.049457373644362,-12.056579961907097
2023-10-04,1816.62,1811.63,1845.14,1799.97,245076,3667546671.5,3.95,1.07,9.83,0.37,1816.0919999999999,1816.2689999999998,1711.3578333333332,40.54033543295138,19.703151055156013,25.580196109946694,-11.754090109581362
2023-10-05,1796.43,1791.63,1814.41,1725.81,186131,2667639092.36,2.55,-2.4,1.49,1.75,1811.986,1813.955,1715.5311666666666,35.69662545940527,16.850538243068513,23.834264536571062,-13.967452587005099
2023-10-06,1801.89,1793.26,1801.89,1769.64,229432,3733662795.64,4.94,0.45,-2.09,0.93,1806.732,1811.6564999999998,1719.4965,31.323151584356253,14.553584749346328,21.978128579126114,-14.849087659559572
2023-10-09,1780.92,1778.2,1799.28,1731.09,50289,2592465742.09,1.98,2.29,28.03,1.62,1798.516,1809.1039999999998,1722.8429999999998,40.22914757103575,11.386756972221065,19.859854257745106,-16.946194571048082
2023-10-10,1737.04,1748.54,1782.11,1724.96,484655,996925114.86,3.19,2.06,11.85,0.51,1784.652,1805.8605,1725.7213333333334,30.508350424846128,6.409820600146304,17.169847526225347,-21.520053852158085
2023-10-11,1743.93,1743.44,1743.93,1739.1,461417,2990015181.85,1.02,2.2,6.16,1.05,1771.014,1801.0605,1728.5683333333334,28.93296367384653,2.030627481282636,14.142003517236805,-24.22275207190834
2023-10-12,1751.84,1733.34,1754.3,1708.78,187387,1173423849.43,0.93,0.41,7.96,0.45,1759.3560000000002,1795.8995,1731.2693333333334,27.255072657871764,-2.229203338126581,10.867762146164129,-26.19393096858142
2023-10-13,1736.19,1725.6,1746.06,1718.68,301561,2002526349.59,3.47,-1.92,17.62,0.26,1745.8239999999998,1790.4575,1733.9408333333336,27.99752356056952,-6.1587094976282515,7.462467817405653,-27.24235463006781
2023-10-16,1713.29,1717.95,1727.94,1713.29,482392,3975633912.67,2.82,-3.15,8.15,1.71,1733.774,1784.075,1736.1141666666667,28.281564866930665,-9.77745410125317,4.014483433673889,-27.583875069854116
2023-10-17,1694.11,1695.41,1695.97,1694.11,171061,4618696997.98,2.06,-0.54,-6.46,1.94,1723.148,1778.8695000000002,1737.871,17.874869383490037,-14.299291564477926,0.35172843404352605,-29.302039997042904
2023-10-18,1672.28,1683.56,1702.21,1667.41,452309,1941512619.94,3.1,-0.03,-11.59,0.45,1711.1719999999998,1772.9595000000002,1739.1625,6.13915416098213,-18.624385969403875,-3.4434944466459543,-30.361783045515843
2023-10-19,1675.37,1670.68,1698.8,1670.2,92721,747106339.24,3.58,2.73,-2.25,0.29,1698.64,1766.3580000000002,1740.0774999999999,1.0715929261717747,-22.828213369622972,-7.320438231241358,-31.01555027676323
2023-10-20,1644.93,1642.54,1670.12,1618.1,382897,4680600298.37,0.21,-0.67,3.19,0.82,1682.0279999999998,1758.4215,1740.6655,0.9055555555554946,-28.106446080681962,-11.477639801129481,-33.25761255910496
2023-10-23,1639.88,1644.31,1648.38,1639.88,263382,1808098994.73,0.39,1.52,10.41,0.82,1667.3,1751.1585,1740.7281666666668,1.885223177155467,-31.780315628313247,-15.538174966566235,-32.484281323494024
2023-10-24,1657.96,1653.38,1665.99,1648.08,169852,1733798545.61,1.41,-3.87,-8.63,1.35,1658.8940000000002,1744.8044999999997,1740.9143333333334,6.807140127736233,-33.57300184792939,-19.145140342838868,-28.855723010181045
2023-10-25,1642.12,1646.77,1674.42,1638.82,428023,1097237933.03,3.31,1.54,10.73,1.87,1651.536,1737.4535,1741.1071666666664,7.343934040047131,-35.122223224005666,-22.340556919072228,-25.563332609866876
2023-10-26,1642.77,1639.88,1651.23,1623.37,97564,1569723442.15,1.34,0.22,11.59,1.16,1645.3759999999997,1728.8395,1740.7491666666667,6.192162687078792,-36.48537702891986,-25.169520941041753,-22.631712175756206
2023-10-27,1639.03,1634.9,1639.03,1613.57,113259,4027737883.31,1.2,-0.27,-4.89,1.96,1643.8480000000004,1719.6080000000002,1740.0618333333332,6.570493393138648,-37.534852209078736,-27.642587194649153,-19.784530028859166
2023-10-30,1623.41,1634.42,1634.43,1600.69,68798,3534673369.53,3.85,-3.32,2.42,1.89,1641.8700000000001,1710.3650000000002,1739.3733333333332,7.982326951399216,-37.967633592860466,-29.707596474291417,-16.520074237138097
2023-10-31,1629.2,1613.31,1629.2,1598.02,245296,4951944398.19,0.78,1.51,-14.24,0.21,1633.8560000000002,1700.1375,1738.5040000000001,7.140504578091111,-39.55801634547743,-31.677680448528623,-15.760671793897608
2023-11-01,1596.64,1608.56,1614.75,1570.29,120979,4392331493.1,4.24,2.11,12.99,0.23,1626.214,1689.984,1737.8438333333334,7.40133824935144,-40.73215649245117,-33.488575657313135,-14.487161670276066
2023-11-02,1595.11,1597.59,1602.39,1589.85,279923,3718029607.85,0.06,-0.38,4.88,0.23,1617.756,1680.282,1737.1656666666668,7.241632707595784,-42.0629824595394,-35.20345701775839,-13.71905088356202
2023-11-03,1585.27,1577.87,1625.41,1574.68,497451,1632868042.37,4.4,2.77,-7.93,0.72,1606.35,1669.5125,1735.9726666666668,6.701285855588594,-44.19940756241999,-37.00264712669071,-14.393520871458563
2023-11-06,1563.62,1570.95,1589.02,1554.35,61648,518458464.28,4.84,0.08,-19.86,0.85,1593.656,1659.15,1734.8086666666666,7.417544820035673,-45.921570733481076,-38.786431848048785,-14.270277770864581
2023-11-07,1547.33,1553.03,1569.15,1517.19,102945,684371675.22,0.9,-0.42,3.18,0.81,1581.6,1649.3745,1733.0108333333335,7.121739701727961,-48.17703679931583,-40.6645528383022,-15.024967922027258
2023-11-08,1550.77,1543.09,1551.88,1533.81,465813,2546836784.28,0.96,-0.74,-8.54,1.29,1568.5059999999999,1639.357,1731.0745,7.262008441079999,-50.18804825489201,-42.569251921620165,-15.23759266654369
2023-11-09,1553.75,1551.02,1567.51,1526.84,106105,673616476.05,3.2,1.12,-3.93,1.22,1559.1919999999998,1630.241,1728.9793333333332,14.5436231210291,-50.55909086817928,-44.16721971093199,-12.783742314494589
2023-11-10,1567.18,1572.7,1595.53,1529.07,346606,4299863037.3,4.12,-0.41,16.36,1.56,1558.158,1622.596,1727.376,25.964959387796313,-48.54416310516308,-45.04260838977821,-7.00310943076974
2023-11-13,1556.47,1561.33,1590.38,1528.26,418552,3479364974.78,2.25,-2.04,7.72,0.88,1556.234,1614.7649999999999,1725.4656666666667,19.5742711707543,-47.319314708438924,-45.497949653510354,-3.6427301098571405
2023-11-14,1548.51,1538.8,1567.97,1529.15,222792,4372238928.63,0.8,-0.42,-15.19,0.4,1553.3880000000001,1606.9344999999998,1723.0753333333332,17.710389377355142,-47.61768915877292,-45.921897554562875,-3.391583208420087
2023-11-15,1567.96,1552.63,1585.87,1539.78,406109,4619713449.95,1.76,1.16,7.17,1.43,1555.2959999999998,1600.388,1720.8716666666667,24.946878768736084,-46.20555872346449,-45.978629788343206,-0.4538578702425724
2023-11-16,1538.67,1533.19,1538.67,1532.72,75391,2180177446.79,1.79,-2.89,-4.77,1.09,1551.73,1593.5134999999998,1718.2643333333333,23.03409512699514,-46.123398881288495,-46.007583606932265,-0.23163054871245947
2023-11-17,1524.71,1534.42,1536.42,1524.71,467161,3439127531.12,1.06,-1.45,13.47,0.29,1544.074,1588.1075,1715.7191666666665,23.592479138058607,-45.43528619717563,-45.893124124980936,0.9156758556106155
2023-11-20,1528.11,1531.68,1532.05,1513.58,201671,4237488280.1,4.61,-1.43,15.83,1.66,1538.144,1582.476,1713.0865,26.127390770310683,-44.596961032162426,-45.633891506417235,2.073860948509619
2023-11-21,1530.01,1530.94,1546.72,1530.01,117031,3920102141.47,0.48,1.43,-12.03,0.17,1536.572,1576.3539999999998,1709.8963333333334,26.75491135601351,-43.49095742957752,-45.20530469104929,3.4286945229435446
2023-11-22,1515.92,1522.91,1554.83,1501.18,479154,1848877582.62,2.15,-3.19,-10.24,1.16,1530.628,1570.1609999999998,1706.4316666666666,27.234483599561145,-42.769376744593956,-44.71811910175823,3.8974847143285416
2023-11-23,1497.01,1499.6,1524.36,1484.51,341107,2252263511.31,4.73,0.85,1.05,0.48,1523.91,1563.1470000000002,1702.1470000000002,26.65115446572409,-43.576122626791175,-44.48971980676482,1.8271943599472849
2023-11-24,1511.37,1506.54,1517.1,1483.86,444952,4149908721.61,3.18,-1.74,8.13,0.68,1518.334,1556.729,1697.5386666666666,30.788045099325956,-43.15797626524454,-44.22337109846076,2.1307896664324346
2023-11-27,1511.62,1499.58,1517.77,1491.21,384898,1428222201.99,1.51,2.38,-5.22,1.82,1511.914,1549.987,1692.589,32.94185230101493,-42.89375360289023,-43.95744759934665,2.127387992912844
2023-11-28,1473.47,1481.35,1491.9,1469.68,404908,1448661921.75,1.47,2.06,-9.47,1.99,1501.9959999999999,1543.389,1686.944,31.286372453928294,-43.65216885485893,-43.896391850449106,0.48844599118035603
2023-11-29,1474.78,1480.21,1483.59,1446.83,157925,3729553642.43,0.74,1.14,9.21,0.76,1493.4560000000001,1536.9715,1681.0748333333331,27.61585635708424,-43.839848395804665,-43.88508315952022,0.09046952743111092
2023-11-30,1464.28,1465.23,1481.99,1462.82,384023,1476996906.5,4.03,0.04,8.73,1.73,1486.5819999999999,1530.3535,1674.8635,14.524328249818552,-44.682277114257204,-44.044521950467626,-1.2755103275791555
2023-12-01,1502.31,1495.4,1502.31,1458.06,97717,891280178.76,3.45,-0.84,-4.64,0.29,1484.354,1526.23,1669.133,30.639572443765886,-42.42637622855182,-43.720892806084464,2.5890331550652945
2023-12-04,1490.03,1500.08,1527.66,1453.7,111285,2583511542.41,1.12,0.05,-3.15,1.49,1484.4540000000002,1522.6865,1663.6468333333332,37.29825482220183,-39.80210771435486,-42.93713578773855,6.270056146767374
2023-12-05,1476.2,1482.9,1489.69,1447.1,396060,876458400.21,2.56,0.79,-4.67,0.18,1484.764,1519.1799999999998,1658.1383333333333,27.617641394363474,-38.662955941529844,-42.08229981849681,6.838687753933925
2023-12-06,1479.14,1477.12,1492.26,1439.5,487038,4265363508.83,2.75,1.52,-2.78,1.57,1484.1460000000002,1515.8815,1652.0996666666665,30.272324255858095,-37.79093724838731,-41.22402730447491,6.866180112175201
2023-12-07,1479.38,1463.65,1485.4,1423.86,366318,1825919428.71,0.11,-2.33,-5.96,1.55,1483.83,1511.513,1645.8845000000001,27.074829931972786,-37.751595682553216,-40.52954098009057,5.555890595074715
2023-12-08,1439.78,1446.35,1472.77,1415.52,212853,4152570971.56,1.88,0.27,-30.21,0.61,1474.02,1505.1955,1639.4163333333333,24.740986324077866,-38.670611883879474,-40.15775516084835,2.974286553937759
2023-12-11,1432.11,1429.41,1432.11,1412.64,202117,3356375941.55,3.83,-4.93,5.05,1.08,1459.886,1498.5995,1632.4798333333333,22.575765760898918,-40.301287119860035,-40.1864615526507,-0.22965113441867402
2023-12-12,1415.6,1421.21,1458.12,1407.83,88905,2401630537.48,3.68,1.6,-16.1,1.97,1447.548,1492.72,1626.1746666666668,22.55505181347148,-41.77373880480377,-40.50391700308131,-2.5396436034449152
2023-12-13,1428.99,1421.91,1437.96,1361.02,194435,4410012738.32,0.83,0.95,1.19,1.91,1436.506,1486.184,1619.8438333333334,26.120366385934744,-42.395474582981024,-40.88222851906126,-3.026492127839532
2023-12-14,1412.96,1417.77,1421.12,1396.16,345806,4577222039.81,0.8,0.27,-15.1,0.88,1427.3300000000002,1480.413,1613.4281666666668,22.236817414148987,-42.729706607672824,-41.25172413678357,-2.955964941778504
2023-12-15,1408.55,1408.88,1419.78,1386.29,431519,579371457.49,1.52,1.89,7.58,0.23,1419.836,1474.136,1606.8883333333333,21.971569839307804,-43.213794870805486,-41.64413828358796,-3.1393131744350598
2023-12-18,1407.29,1410.58,1418.34,1380.07,290128,4926081779.34,3.37,-3.01,1.17,1.66,1416.0700000000002,1468.081,1600.5718333333332,25.64190817099187,-42.96498886760946,-41.90830840039226,-2.113360934434411
2023-12-19,1427.75,1422.29,1438.07,1420.64,446391,2162693486.75,1.01,0.52,-5.86,0.6,1416.286,1462.6485,1594.6023333333333,31.416837782340806,-41.34629483242611,-41.79590568679903,0.8992217087458414
2023-12-20,1410.06,1411.03,1423.61,1406.6,176980,3490193309.72,1.49,2.66,-10.12,1.95,1414.1100000000001,1457.0545,1588.2229999999997,32.185117012884504,-40.50513802614387,-41.537752154668,2.065228257048261
2023-12-21,1435.54,1427.95,1435.54,1424.37,373579,4611982814.45,3.64,-0.04,-0.89,0.82,1416.146,1453.472,1581.8195000000003,25.714697198818953,-38.03477143402915,-40.837156010540234,5.604769153022161
2023-12-22,1449.76,1446.64,1480.12,1445.75,398279,4858097593.69,4.15,1.57,9.21,1.55,1423.6979999999999,1450.477,1575.6046666666668,32.52223966509685,-34.174914173152956,-39.50470764306278,10.659586939819647
2023-12-25,1422.11,1428.86,1438.38,1420.61,390868,1837998920.04,1.09,-1.32,-22.32,1.9,1427.354,1446.941,1569.0976666666668,32.39510033880633,-32.17969934855569,-38.03970598416136,11.720013271211343
2023-12-26,1432.33,1427.19,1432.33,1408.33,372261,1801983488.65,4.59,-2.19,-24.07,1.32,1428.334,1444.2330000000002,1562.5865,33.28646983999468,-30.382996003374956,-36.50836398800408,12.250735969258244
2023-12-27,1420.25,1420.8,1449.47,1420.25,366306,2636524210.66,1.49,2.87,-7.92,0.49,1430.288,1441.2625,1556.0726666666667,34.94272260875674,-29.138821063380192,-35.0344554030793,11.791268679398215
2023-12-28,1419.62,1425.26,1454.13,1394.02,379089,4792292369.69,1.55,0.09,-6.77,1.66,1429.75,1439.264,1549.9665,41.85399768250293,-27.476190314798714,-33.522802385423184,12.093224141248939
2023-12-29,1444.67,1445.64,1472.41,1430.24,152412,2482174388.52,2.72,-0.73,7.53,1.07,1429.55,1436.776,1544.1728333333335,56.106554293024296,-24.234685422721668,-31.665178992882883,14.860987140322429
2024-01-01,1455.01,1456.51,1486.17,1455.01,234429,1060576957.73,1.55,-0.76,12.29,0.31,1435.08,1434.5975,1538.8113333333336,63.020064915904356,-20.55174357938222,-29.442491910182753,17.781496661601068
